"UNIQUE_CARRIER","UNIQUE_CARRIER_NAME","ORIGIN_AIRPORT_ID","ORIGIN","DEST_AIRPORT_ID","DEST","MONTH",
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11150,"CSG",12055,"GYY",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11150,"CSG",10693,"BNA",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14262,"PSP",10590,"IFP",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14262,"PSP",12954,"LGB",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11540,"ELP",10466,"AZA",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11540,"ELP",15249,"TLH",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,"GSO",13303,"MIA",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,"GSO",10747,"BRO",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,"GSO",10821,"BWI",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,"GSO",11996,"GSP",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,"GSO",10158,"ACY",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,"GSO",14492,"RDU",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,"GSO",11726,"FOE",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,"GSO",14100,"PHL",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,"GSO",10540,"BED",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14893,"SMF",10590,"IFP",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14893,"SMF",13424,"MOD",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10747,"BRO",13303,"MIA",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10747,"BRO",14683,"SAT",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10747,"BRO",10185,"AEX",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10747,"BRO",12266,"IAH",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10747,"BRO",11150,"CSG",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10747,"BRO",11540,"ELP",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10747,"BRO",10747,"BRO",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10747,"BRO",15295,"TOL",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10747,"BRO",13061,"LRD",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10747,"BRO",10466,"AZA",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10747,"BRO",11259,"DAL",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10747,"BRO",12055,"GYY",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10747,"BRO",10423,"AUS",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10747,"BRO",13232,"MDW",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15412,"TYS",10980,"CHA",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15412,"TYS",10781,"BTR",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15412,"TYS",10158,"ACY",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15412,"TYS",10397,"ATL",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13290,"MHK",12896,"LBB",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13290,"MHK",11027,"CKB",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11267,"DAY",11193,"CVG",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11267,"DAY",11898,"GFK",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11267,"DAY",15096,"SYR",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11898,"GFK",11066,"CMH",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11898,"GFK",11267,"DAY",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13871,"OMA",11193,"CVG",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13871,"OMA",14100,"PHL",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13871,"OMA",15074,"SWO",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13871,"OMA",13198,"MCI",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15295,"TOL",14524,"RIC",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13061,"LRD",14683,"SAT",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13061,"LRD",10185,"AEX",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13061,"LRD",11150,"CSG",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13061,"LRD",11563,"ENV",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13244,"MEM",11193,"CVG",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13244,"MEM",11973,"GPT",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13244,"MEM",10185,"AEX",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13244,"MEM",11067,"CMI",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13244,"MEM",11618,"EWR",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13244,"MEM",15304,"TPA",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13244,"MEM",10781,"BTR",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13244,"MEM",14761,"SFB",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13244,"MEM",14092,"PGV",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13244,"MEM",12339,"IND",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13244,"MEM",12191,"HOU",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13244,"MEM",14100,"PHL",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13244,"MEM",13495,"MSY",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13244,"MEM",15370,"TUL",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13244,"MEM",10423,"AUS",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13244,"MEM",12278,"ICT",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13244,"MEM",14730,"SDF",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15304,"TPA",13244,"MEM",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10874,"CAK",10158,"ACY",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10874,"CAK",13244,"MEM",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11292,"DEN",15016,"STL",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11292,"DEN",11540,"ELP",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11292,"DEN",12889,"LAS",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11292,"DEN",10466,"AZA",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11292,"DEN",11563,"ENV",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11292,"DEN",11233,"CYS",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14869,"SLC",14683,"SAT",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14869,"SLC",10747,"BRO",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12889,"LAS",15016,"STL",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12889,"LAS",11066,"CMH",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12889,"LAS",11292,"DEN",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12889,"LAS",10849,"BZN",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13796,"OAK",14057,"PDX",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13796,"OAK",14831,"SJC",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14679,"SAN",14905,"SMX",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14679,"SAN",10466,"AZA",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14679,"SAN",10590,"IFP",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13230,"MDT",10747,"BRO",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11789,"FTW",11834,"FYV",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11789,"FTW",12896,"LBB",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13433,"MOT",11563,"ENV",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13433,"MOT",11637,"FAR",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10781,"BTR",11193,"CVG",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10781,"BTR",11618,"EWR",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10781,"BTR",10747,"BRO",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10781,"BTR",15412,"TYS",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10781,"BTR",11953,"GNV",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10781,"BTR",11111,"COU",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10781,"BTR",11834,"FYV",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10781,"BTR",15153,"TCL",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10781,"BTR",13244,"MEM",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10781,"BTR",11049,"CLL",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10781,"BTR",15249,"TLH",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10781,"BTR",10423,"AUS",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11111,"COU",12007,"GTR",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11111,"COU",10781,"BTR",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11111,"COU",11834,"FYV",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11111,"COU",11298,"DFW",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11111,"COU",12945,"LEX",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11111,"COU",10868,"CAE",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12451,"JAX",11973,"GPT",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12451,"JAX",14027,"PBI",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10821,"BWI",11973,"GPT",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10821,"BWI",11067,"CMI",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10821,"BWI",11066,"CMH",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10821,"BWI",10683,"BMG",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10821,"BWI",11003,"CID",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10821,"BWI",10158,"ACY",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10821,"BWI",14492,"RDU",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10821,"BWI",10693,"BNA",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10821,"BWI",14730,"SDF",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11996,"GSP",15096,"SYR",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11996,"GSP",15153,"TCL",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10990,"CHO",10821,"BWI",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10990,"CHO",15096,"SYR",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10990,"CHO",11003,"CID",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10990,"CHO",14492,"RDU",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10990,"CHO",15249,"TLH",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10990,"CHO",10397,"ATL",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10990,"CHO",10540,"BED",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15096,"SYR",13303,"MIA",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15096,"SYR",13930,"ORD",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15096,"SYR",11618,"EWR",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15096,"SYR",11995,"GSO",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15096,"SYR",10781,"BTR",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15096,"SYR",11996,"GSP",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15096,"SYR",10990,"CHO",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15096,"SYR",14696,"SBN",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15096,"SYR",14574,"ROA",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15096,"SYR",12348,"INT",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15096,"SYR",14122,"PIT",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15096,"SYR",15249,"TLH",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15096,"SYR",13204,"MCO",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10466,"AZA",10185,"AEX",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10466,"AZA",11540,"ELP",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10466,"AZA",13891,"ONT",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10466,"AZA",10747,"BRO",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10466,"AZA",13061,"LRD",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10466,"AZA",12889,"LAS",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10466,"AZA",11563,"ENV",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10466,"AZA",16101,"YKM",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10466,"AZA",12896,"LBB",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10466,"AZA",11259,"DAL",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10466,"AZA",15570,"VCV",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10466,"AZA",14107,"PHX",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10466,"AZA",15376,"TUS",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11563,"ENV",10627,"BIS",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11563,"ENV",11140,"CRP",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11563,"ENV",10713,"BOI",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11563,"ENV",13256,"MFE",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11563,"ENV",13061,"LRD",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11563,"ENV",11292,"DEN",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11563,"ENV",13433,"MOT",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11563,"ENV",10466,"AZA",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11563,"ENV",11884,"GEG",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11563,"ENV",14747,"SEA",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11563,"ENV",11865,"GCC",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11563,"ENV",11122,"CPR",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11563,"ENV",10558,"BFF",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11563,"ENV",12280,"IDA",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11563,"ENV",11233,"CYS",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11563,"ENV",12899,"LBF",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11563,"ENV",12003,"GTF",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11563,"ENV",11980,"GRI",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11563,"ENV",10666,"BLI",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11563,"ENV",11637,"FAR",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11563,"ENV",11337,"DLH",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11563,"ENV",12156,"HLN",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11563,"ENV",10620,"BIL",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11563,"ENV",11726,"FOE",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11563,"ENV",10155,"ACT",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11563,"ENV",11298,"DFW",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11563,"ENV",14960,"SPS",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11563,"ENV",10423,"AUS",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11563,"ENV",12278,"ICT",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11563,"ENV",13851,"OKC",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11563,"ENV",11109,"COS",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11563,"ENV",12206,"HRL",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",16091,"YIP",11193,"CVG",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",16091,"YIP",13303,"MIA",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",16091,"YIP",11067,"CMI",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",16091,"YIP",10821,"BWI",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",16091,"YIP",15096,"SYR",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",16091,"YIP",10158,"ACY",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",16091,"YIP",12278,"ICT",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",16091,"YIP",13204,"MCO",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13487,"MSP",13871,"OMA",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13487,"MSP",11563,"ENV",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13487,"MSP",10849,"BZN",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13487,"MSP",13232,"MDW",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10683,"BMG",10821,"BWI",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11884,"GEG",11563,"ENV",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11884,"GEG",10666,"BLI",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10590,"IFP",14905,"SMX",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10590,"IFP",12266,"IAH",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10590,"IFP",11638,"FAT",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10590,"IFP",13891,"ONT",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10590,"IFP",14893,"SMF",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10590,"IFP",14679,"SAN",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10590,"IFP",10590,"IFP",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10590,"IFP",14057,"PDX",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10590,"IFP",13158,"MAF",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10590,"IFP",13424,"MOD",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10590,"IFP",11905,"GGG",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10590,"IFP",11298,"DFW",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10590,"IFP",14831,"SJC",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10590,"IFP",10800,"BUR",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10590,"IFP",10423,"AUS",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10590,"IFP",13476,"MRY",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10590,"IFP",13851,"OKC",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14747,"SEA",11292,"DEN",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14747,"SEA",11563,"ENV",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14057,"PDX",10590,"IFP",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14057,"PDX",10666,"BLI",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",16101,"YKM",11540,"ELP",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11003,"CID",16091,"YIP",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11003,"CID",14492,"RDU",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12896,"LBB",13290,"MHK",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12896,"LBB",11898,"GFK",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12896,"LBB",12007,"GTR",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12896,"LBB",11789,"FTW",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12896,"LBB",11726,"FOE",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12896,"LBB",10693,"BNA",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12896,"LBB",11027,"CKB",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11834,"FYV",12007,"GTR",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11834,"FYV",10781,"BTR",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11834,"FYV",15153,"TCL",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11834,"FYV",10693,"BNA",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11834,"FYV",12278,"ICT",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11865,"GCC",11563,"ENV",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11865,"GCC",10558,"BFF",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13158,"MAF",10590,"IFP",1,
"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13158,"MAF",13851,"OKC",1,
